"gene","nodescore"
"ZNF345",0.978062000706055
"AC010457.1",1
"RFPL4B",0.219223192712933
"AC004069.1",0.253602823043908
"ALG1L7P",0.530861111225735
"SMIM15-AS1",0.358933251571747
"ALG1L2",0.667393439087884
"TUBB7P",0.762770784919704
"LINC02384",0.415104659086395
"AC026704.1",0.68091085212353
"AC104123.1",1
"AC011352.3",0.447138612106653
"SHANK3",1
"AP003086.1",1
"AC114939.1",0.494825574818951
"RTN3P1",0.427933559318874
"HSPD1P11",0.324899917707092
"MSANTD3-TMEFF1",0.325082116572871
"LINC02475",0.861331516107263
"WWC2-AS2",1
"LINC02315",0.244599419073233
"AC107884.1",1
"LINC02236",1
"ZNF550",0.222586194109162
"LINC00958",0.649730039311886
"LINC01301",0.770431701204802
"ALDH7A1P1",0.525259870526611
"FAM90A25P",0.32897723152157
"AC016571.1",0.866541331008615
"AC093827.3",0.724203617814822
"AC138956.2",0.360450288403013
"AC145285.2",0.949608596128384
"AC098679.2",0.541585455828251
"LINC02615",0.4813972721448
"LINC01094",1
"RASGRF2-AS1",1
"GTF2IP9",0.285152432596151
"AC092611.1",0.272362015593832
"AC013724.1",0.943946164310489
"AC135352.1",0.933851877703698
"RPL32P3",0.371852896381167
"AL356488.1",0.773294218424242
"AC068134.3",0.238564166364938
"FOXD1",1
"PPIAP11",1
"CENPS-CORT",1
"LIX1-AS1",0.538954917415819
"AC091849.2",0.651583492888499
"LINC00605",0.992761227136045
"AC005324.3",0.599222557377345
"LINC02201",1
"IGKV1D-39",0.541811753069313
"MALAT1",0.855889359088913
"LINC01267",1
"LINC02482",0.530915573069392
"MSNP1",0.646384311170133
"ABCA11P",0.237251016273451
"HADHAP1",0.30175612527749
"AC107223.1",0.707873749776307
"AL928654.1",0.862983450675317
"LINC01385",0.939559037873089
"FAM160A1-DT",0.707887914047247
"AC104825.1",0.383617892600974
"AC145138.1",0.379972950562803
"AP003716.1",0.226943353565131
"AC092535.2",0.391647058786521
"AC136475.1",0.583772656226732
"PCDHA12",0.758601686110082
"ZNF346-IT1",0.320861137060745
"BRCC3P1",0.672772840770294
"FAM86EP",1
"AC010260.1",0.325292399983018
"AC079140.5",0.479340166458712
"RNU6-1053P",0.559881487524583
"RF01293",0.867811331648463
"SCARNA6",1
"RNU6-322P",0.449847718071821
"AC009812.1",1
"RNU4ATAC18P",0.276892417734621
"RNU7-49P",0.454279792044544
"RNU2-27P",0.197464395546243
"SCARNA5",1
"RNU6-415P",1
"RNY3P16",0.511980699308189
"RF00422",0.58859150362443
"RNU6-118P",0.288110695174865
"RN7SKP70",1
"SCARNA13",1
"RNU6-1016P",0.456285810959422
"RNU6-531P",0.404413721062695
"RNA5SP82",0.17481375788245
"AC105339.2",1
"RNU6-850P",0.476908818499235
"SCARNA21",1
"RNU6-762P",0.729498063099056
"RF00561",0.638043468519141
"AC004707.1",0.715572534830977
"AP003548.1",1
"AC090198.1",0.475624288046026
"AC027698.1",0.907041012105307
"IGLV2-34",0.225082660983223
"AC091182.1",0.834165142575663
"AC055854.1",1
"AC114550.1",1
"IGHV7-56",0.239359499197062
"IGHV3-62",0.425571457603314
"AC009630.1",0.54646242826473
"AC100801.1",0.824631749936281
"PCDHGA12",0.728830252070114
"LINC01605",1
"AC109479.1",0.498278000053054
"AC023403.1",0.407663183869346
"WASHC5-AS1",0.826072790029642
"AC108515.1",0.962714794701935
"AC104211.2",1
"AC104986.1",0.336981503566445
"AC084026.1",0.974642120117676
"HOXA10-AS",0.68028720843969
"AL137009.1",0.540234290855671
"AC083841.1",0.528358376722265
"AC037459.3",1
"GUSBP3",0.705976632806819
"AC040970.1",1
"AC079209.1",0.715236059025145
"AP001574.1",0.711294671886993
"AC110998.1",0.594604388295226
"IGLV2-5",0.493794812722912
"IGLVI-70",0.533763951807906
"IGHV3-76",0.247151353623819
"C8orf88",1
"SHLD3",0.896920305949647
"AP003354.1",0.671586349519366
"AC100860.1",0.232731395956709
"IGHV1-67",0.254443446820142
"CCDC71L",0.665278666442492
"AC092828.1",0.946083003343232
"HOXA10",1
"LINC01606",0.813895663365593
"STAU2-AS1",0.72381446851777
"TMEM200B",0.824819587372422
"PCDHGB6",1
"AC011676.1",0.897091440059135
"SERPINE3",0.254632542508531
"C1orf210",0.932848328581918
"AZIN1-AS1",0.766933986992778
"AL606534.4",0.522278748099817
"RAD21-AS1",0.516227292382515
"SUMO2P19",0.235430373779066
"AC024451.2",0.959068366104091
"AC146944.3",0.629248232575053
"IGLV3-29",0.440860975479083
"AC115837.1",0.71430265512897
"AC040934.1",0.287349562166414
"AC008514.1",0.578601452461976
"TUG1",0.451362523793341
"AC069120.1",0.963051661733232
"AL928742.1",1
"TRNP1",1
"AC131902.1",0.390307306485398
"AC016405.1",0.856587385398453
"AC124242.2",0.532418063959152
"AC104561.1",0.508708285570569
"AC119403.1",0.465718897354891
"AP003469.2",1
"AC034243.1",0.39764556330935
"AC012613.2",0.567101961127364
"AC083973.1",0.484798638647558
"AC124067.2",1
"LINC02159",0.846740655812628
"LINC02237",1
"PCAT1",0.471096861989804
"IGHV3-25",0.366813597310526
"IGLV2-28",0.321766820177684
"IGKV2OR22-3",0.415750396153178
"AC091185.1",0.893674157793596
"AC012213.1",0.971295361319277
"IGKV1OR22-1",0.299163051474168
"PCDHGA5",0.670861923850457
"LINC02099",0.892953601293164
"IGKV1-13",0.512686731948586
"NACA2",0.207313149994222
"HMGB1P41",0.502224008576133
"AC136628.3",1
"MIR3142HG",0.637259581564071
"AC104966.1",0.428696162793351
"AC087752.2",0.586801143020786
"PCDHGA7",0.429158193762678
"FAM86HP",0.710338066574949
"SEPT10P1",1
"IGHV3-52",0.40195685691678
"CA3-AS1",0.443119253023566
"HOXA-AS2",1
"AC090578.1",0.503679927137988
"OSGEPL1-AS1",0.550866934013997
"RNF5P1",0.397314556304731
"AC090579.1",0.412593636379545
"SLC10A5",0.819088292161889
"HNRNPA1P38",0.255773407185982
"AC022915.2",1
"AC107959.3",1
"EIF5AL1",0.67525516586954
"AC084026.2",0.333757514869506
"AP002852.1",0.988493049212285
"AC022893.1",0.566559908256259
"AC104964.1",1
"AC027306.1",1
"PRSS51",1
"AC008464.1",0.0734400469977203
"ZFHX4-AS1",1
"AP000424.1",0.896068339750277
"AC100821.1",0.727826574330236
"GASAL1",1
"AC027117.1",0.272958322590429
"TAGLN2P1",0.922408167126121
"AC027309.2",0.463352206106188
"LINC01484",1
"IGKV2OR22-4",0.302695862430238
"IGHEP1",1
"KBTBD11-OT1",0.35489521873698
"AC023632.2",0.574242063596811
"AC011632.1",0.462492872004335
"IGHV1-14",0.226556104556956
"ALG11",0.276707239743304
"MINCR",0.761090213305291
"ATXN7L3B",0.600314024953922
"PRKDC",1
"PCDHGA6",0.969320542401288
"OTUD6B-AS1",0.236232990164555
"LNCOC1",0.74657935525837
"IGHV3-60",0.371689885985938
"AC091182.2",1
"IGHGP",1
"AC019257.1",0.414160870607851
"PCDHGA8",0.696768360656412
"AC008663.1",0.457575834209797
"TPTE2P1",1
"C8orf37-AS1",0.814863283004673
"AC114550.3",0.843229514201172
"AC008429.2",0.430881112282977
"AC104248.1",0.638939408848505
"UTP14C",0.257097252506469
"SIRLNT",1
"AC138866.1",0.720624493564431
"IGLV1-41",0.658823318976737
"AP003472.1",1
"AC067817.2",1
"ETV3L",0.790880595251819
"AC022868.1",0.232118203250137
"AC090197.1",0.358628830435925
"AC064807.2",0.937810622322923
"PCDHGA10",0.318696562664871
"AC246817.1",1
"AC010834.3",0.361749109226615
"AC131025.1",0.51009198503908
"PCDHGA11",0.797758672108854
"AC087752.3",0.546742427317997
"AC099548.2",0.666578904086809
"IGHV3-19",0.307763849894847
"FAM85B",0.455887207954165
"AC104115.2",0.680718230922204
"PCDHGB2",0.35955910964703
"THAP12P7",0.385072179739334
"AC091982.1",0.677158613663137
"TNFRSF10A-AS1",0.638263289271583
"AC105118.1",1
"IGHV3-63",0.380756708791526
"NATP",0.919397950182777
"AC027117.2",0.592537732692407
"AC104986.2",0.476301235036546
"PCDHGB4",0.30940742411085
"HMGN1P38",0.869962837573873
"AC008663.2",0.658658907107543
"IGHV3-22",0.315699438458432
"CLDN23",0.271337306005158
"LINC01863",0.930843674464496
"AC008514.2",0.760563503776116
"MAL2-AS1",1
"AC079296.1",0.653234654946276
"AC008637.1",0.756741076687895
"ALG1L13P",0.669072212532126
"AC100810.1",0.501096952749541
"AC087627.1",0.882165379762919
"AC104561.3",0.187553033585465
"AC079015.1",0.671347238404687
"IGKV2-29",0.568138095168194
"ZNF260",0.956137350747225
"AC104232.1",0.699696475982038
"ALG1L10P",0.29828485417513
"AP001207.3",0.771263320697515
"AC009902.2",0.306284806673091
"AC083843.2",0.376545235065334
"AC104117.3",0.57115168265306
"AC092818.1",0.362854978865034
"AC011365.1",0.269135087677169
"IGHV1-17",0.411102139046014
"IGHV3-71",0.389859437209852
"AC105206.2",1
"AC115837.2",0.653883957456811
"LYN",0.286213057479526
"SLC2A3P4",0.77990586128755
"PINX1",0.285503891589625
"IGKV2-26",0.429904388912423
"LINC02055",0.766598208218565
"AC090136.3",0.76247494714615
"RBPMS-AS1",1
"PCDHGB7",1
"CD8B2",0.429610009743362
"AC091939.1",1
"AC022733.2",0.604604102221182
"AC103957.2",0.49110515013205
"CRYZL2P-SEC16B",0.815311377979774
"AC009812.3",0.498660936262244
"AC008663.3",0.572052230230132
"AC090739.1",0.478321018706913
"IGHV1-12",0.38115465086268
"IGHV3-75",0.398025947108429
"AC011365.2",0.868850986353171
"AC113191.1",0.886725933532998
"AC022034.3",0.795359545982897
"NPIPB11",0.673867090491094
"LINC01485",1
"PCDHGB1",0.677587599231282
"LINC01933",0.452672261491764
"IGHV3-42",0.238784991099384
"AC103760.1",1
"PAICSP4",1
"PCDHGA3",1
"AC068189.1",1
"AC103770.1",0.299850980595901
"AC012349.1",1
"ANK3-DT",0.86785010673785
"KRT8P3",1
"AC087672.2",0.76032319787536
"AC124067.4",1
"IMPDH1P6",0.875467760121743
"AC022973.4",0.778804692673256
"AC246817.2",1
"IGHV7-27",0.348422007535251
"AF201337.1",0.368777254083326
"NDST1-AS1",0.661117362004919
"AC083967.1",1
"MAFA-AS1",1
"AC022784.5",0.689752630513138
"AC091563.1",0.962070193825556
"AC120036.3",0.644856251677611
"MIR2052HG",0.622295102878183
"AC100854.1",0.896564054220559
"AC011379.2",0.282646705972026
"AC062004.1",1
"HOXA-AS3",1
"AC025871.2",0.661578333826936
"RHPN1-AS1",1
"IGHV4-55",0.264819418573348
"AC132192.1",0.605403593239096
"GLYATL1P4",0.928839714735143
"AC111188.1",0.761986104592899
"AP003306.1",0.781687925518519
"AC087521.3",0.462424037769551
"CHKB-CPT1B",0.683612434997561
"SIGLEC14",0.80859451697163
"AP000924.1",0.753120755833043
"LINC02584",0.684382997416832
"AL139349.1",0.687379855195905
"AC103736.1",0.321856021704435
"AP003392.1",0.749535085608801
"AP001972.1",0.60762834807128
"AC113143.1",0.584131870232139
"AP001001.1",0.367225597431655
"RCC2P6",0.34296276693031
"AP002812.2",0.34950251844058
"AP001107.4",0.357125209652116
"PPIAP41",0.205230613255464
"AP002495.2",0.420651289417868
"AP5B1",0.13028409794807
"AL354920.1",0.415503148987846
"AP000640.1",0.793189310599527
"AC015689.1",0
"PTP4A2P2",1
"AC026191.1",0.192013706660244
"MPPED2-AS1",0.442991275700079
"AP003068.1",0.868669676083865
"AC010319.1",0.520837015430864
"CHMP4A",0.544329194492345
"AP003080.1",0.765279248402934
"DEFB131E",1
"AP000866.3",0.565926921968975
"AP001107.5",1
"SIGLEC12",0.655887394214859
"AP000757.1",1
"AP001816.1",0.559885040277884
"AF186192.1",0.436424164200818
"PABPC4L",0.798762264487652
"AL354919.2",1
"AC105219.2",1
"BBOX1-AS1",0.823147735855292
"AC087276.1",0.690972703555008
"MAGEL2",0.17740409913198
"OR7E126P",0.923110026768572
"AC084337.1",0.820382783541007
"CSNK2A3",0.585707778851602
"AP000662.1",1
"AP002336.2",0.885861694617053
"AP003555.2",0.965748228270751
"AP001783.1",0.732346495543523
"AC004923.1",0.551047959470478
"AP001000.1",0.499036847824686
"AP003068.2",0.887560837044256
"AC027031.2",0.546529281334116
"AL050327.1",0.744718583754673
"AP003100.1",0.420440981708921
"AP001372.1",0.500482019632912
"AP003119.1",0.235473248225494
"SMG1P6",0.478648597803998
"WAC-AS1",0.484222176261267
"AP000911.2",0.343493159896279
"AP000781.1",0.299323651284689
"AC084859.1",0.655263351140571
"AP003032.1",0.733115895287041
"AP000873.4",0.350653495819557
"PKD1P5",0.428214086032362
"AP002387.2",0.620459538432214
"FPGT",0.693441230140024
"AP002812.3",0.578610484816738
"AP001893.1",0.711266463263517
"AC087379.2",0.648036030477318
"SENCR",1
"AL512785.2",0.415169457263267
"IGLL5",0.488038032257494
"GLYATL1P2",0.807485821994354
"AL157756.1",0.391043572753842
"MEX3A",1
"AP003059.1",0.347376159967855
"AP001931.1",0.335091850246676
"AC137894.1",0.558710016032715
"AC084855.1",1
"CASP1P2",0.636510616546795
"NAP1L1P1",0.305233683901076
"EEF1G",0.490393365611857
"AC022182.1",0.844305431108771
"AP003084.1",0.878303050961107
"AP001636.1",0.115729155715975
"CKLF-CMTM1",0.970596946390693
"AC022182.2",0.422552012434881
"SYS1-DBNDD2",0.847994319945243
"AP001189.3",1
"AC067930.2",0.903572462477036
"AP003031.1",1
"AP006284.1",1
"SLC22A18AS",0.410848933310594
"AP001372.2",0.516548601935758
"GVINP1",0.557931676519496
"LINC02551",0.983079465599005
"AC009806.1",1
"AP005018.2",0.719562223850079
"AP003390.1",1
"AP001107.8",0.852718957249582
"MPV17L2",1
"AC067930.3",0.395674122997026
"TMEM9B-AS1",0.540912865983354
"AC100771.2",1
"AC107884.2",0.758034026490179
"DEFB109D",0.506974787615924
"AC139749.1",0.728128703452846
"SUGT1P4-STRA6LP",0.889979914277567
"AP001636.2",0.44961270464769
"AC010247.1",0.500177660384862
"AC113404.3",0.341283389253954
"BORCS8",0.943453928095617
"AC087276.2",0.426500432359646
"AP003392.2",0.656928436851744
"AC136475.2",0.43408226636461
"SCARNA9",0.579515969054157
"AC135983.3",0.86494106068106
"AL591684.2",0.688697607838028
"AF131215.4",0.247921242689018
"AP000866.4",0.844682794436613
"ATP5PBP5",1
"OR7E158P",0.944136350755699
"AC044810.2",1
"AC103974.1",0.780716160162171
"AC105219.4",1
"AP001372.4",0.728994959404522
"ALG1L9P",1
"AP000781.2",0.616759093519759
"RSF1-IT2",0.579789689379955
"DPP3",1
"STX16-NPEPL1",0.44926055092158
"ANKHD1-EIF4EBP3",0.523849014639753
"KRTAP5-9",0.908614827481803
"BRK1",0.62973946455756
"LINC02489",1
"AF131216.3",0.481469637561477
"AC093496.1",1
"AC136475.3",0.721411458289178
"AP002807.1",0.885791025755058
"STRA6LP",0.621926859878057
"AC069185.1",1
"AC067930.4",1
"FAM66D",1
"AP001318.2",0.623910428642392
"SAA2-SAA4",1
"AF186192.2",0.381235073397504
"AC087442.1",0.743855240093901
"AP003119.2",0.246826494177364
"AP006621.1",0.689692542417575
"CHMP1B",0.251864766039749
"AP003392.3",1
"OVOL1-AS1",0.944726652251948
"AP003392.4",0.2348221653525
"AC068587.2",1
"AP000880.1",0.421830213771037
"AP002360.1",0.597378775445044
"AP000442.2",0.35058306098773
"AP006621.2",0.193020623583263
"STX17-AS1",0.365971115057125
"EID3",0.807021638567292
"GLYATL1B",0.699343288410901
"MSH5-SAPCD1",0.514704794960689
"TOLLIP-AS1",0.315524434779164
"HTD2",0.211074427832865
"AC131934.1",0.247773700165757
"AC134775.1",0.514602416069597
"AP000941.1",1
"AP002759.1",0.959810345553789
"AC084125.2",0.897565230480893
"PDXDC2P",0.696240563952587
"GLYATL1P1",0.208405914880974
"AP003555.3",1
"AC090559.1",0.542899982751623
"SNHG9",1
"PGAM1P8",0.573499290778054
"AC087623.1",0.610684571327359
"AL049629.1",0.288349306148897
"AP001360.2",1
"CARD17",1
"AC109322.1",1
"AP000446.1",0.503310844762422
"AP002992.1",0.554809129349897
"AC138230.1",0.53294504654422
"TREHP1",0.30195003689334
"AP001636.3",0.280873045636931
"MIR100HG",1
"AP003059.2",0.446696408321463
"ABCC6P2",0.435319966036208
"WTAPP1",0.194275658423439
"AP006621.3",0.244308523998976
"OR8G5",0.503793365295905
"EID1",0.591885950676125
"OR5BA1P",0.802542444916798
"AC004923.4",1
"AF131215.5",1
"ENPP7P8",0.778301115520287
"AP000759.1",0.30918823541303
"AP001922.5",0.752564062660182
"AC136475.5",1
"AL096711.2",1
"AP000907.2",0.708159026822114
"AP001830.1",0.531246272871914
"AL133352.1",0.6120795357597
"AP002957.1",1
"NOX5",0.796175763775117
"AP000785.2",0.880511614344819
"AC120036.4",0.563266267296485
"AC127526.2",0.669132601097492
"Z97989.1",1
"AC022182.3",0.836624882144382
"HCAR3",1
"TBX5-AS1",0.922667770447176
"PCDHA3",0.32116504850051
"AC090092.1",0.547474689556816
"AP002340.1",0.694647928952266
"AP002954.1",0.599266098912673
"EBLN2",0.549984316824807
"AC087783.1",0.702299969480493
"AP001922.6",0.607645279860781
"AP001267.3",0.311123033944395
"AL354813.1",0.829877172241761
"AC135050.2",0.57155312986323
"CD44-AS1",0.628353137900782
"AP003072.2",0.454515135783989
"AP002812.5",0.196962452615491
"AP003486.1",1
"AC108471.2",0.561762090922083
"AC104031.1",0.482804599433397
"AP001107.9",0.748771510832708
"AP001528.2",1
"GAU1",0.457019670257727
"AC145124.1",0.928322636102854
"AP001767.3",0.411116081659837
"AP001533.1",0.467206528089929
"UVRAG-DT",1
"AP002990.1",0.859894718865961
"AP002748.3",0.35935657503677
"AL356215.1",0.911555256920442
"POLR2M",0.947886014006608
"AP004608.1",1
"AP001266.2",0.474070946907743
"ZNF252P-AS1",1
"FDXACB1",0.940543936982842
"AC135279.1",0.418823473669067
"BRWD1-AS2",1
"TRAV1-1",0.768189359141808
"MIR9-3HG",0.662924946395022
"AL590627.1",0.522979734920848
"RAB44",0.295084297722625
"AP000439.1",0.579425976478881
"AC023790.2",0.731050061134793
"PCDHB17P",0.63727286369359
"AC073585.1",1
"MTRNR2L9",0.368807645909774
"PABPC1P4",1
"AC010185.1",1
"FAM222A-AS1",0.566581503857447
"AC140847.2",0.882669278858032
"AC007619.1",0.593526453058928
"TRIL",0.405991168534917
"LINC02389",0.768591972547859
"AP003170.1",0.593446656686054
"SNHG1",0.80941321003914
"LINC01489",0.829328701818542
"IFNG-AS1",0.61920155229778
"AGAP2-AS1",0.753969076525826
"AP000808.2",0.409805727244868
"AC022509.1",0.485681584721528
"AC009533.2",0.36349618663269
"LINC02422",0.620911886183212
"GOLGA2P10",0.631333869860511
"AP000439.2",1
"RMST",0.35358977905119
"KRT8P11",1
"KLRC4-KLRK1",0.533842106944398
"MTRNR2L8",0.650835208358659
"TIFAB",0.929985406820142
"AC131206.1",0.888634641218724
"TAS2R20",0.322878145931734
"AP000593.3",0.704057846575626
"RXYLT1-AS1",1
"PXN-AS1",0.900865317207737
"DENND5B-AS1",0.239855234664301
"LINC00346",0.37646860631324
"FUNDC2P1",0.33515470483209
"AP000786.1",0.720915155544557
"AC024901.1",0.51916020411086
"AC092851.1",1
"AC006064.3",0.929633420716306
"HADHAP2",1
"AC024145.1",0.601891546412337
"CYP2A6",0.91756902034476
"AP000439.3",0.381466684573777
"AC007848.1",0.556357625407399
"TOMM20P2",0.294372198193928
"AC131009.1",0.992761227136045
"AC079949.1",0.484745022575919
"AC084117.1",0.344556792966673
"AC026362.1",0.902706301908026
"CBX3P4",0.668732322606069
"MRPL40P1",1
"LINC02446",0.864818066634856
"CTSO",0.780964356643809
"MTRNR2L10",0.214815802666325
"AL583722.1",1
"APOPT1",0.612884527452055
"AC087257.2",0.845890341974881
"TRAPPC2B",0.714333331458414
"DNAAF4",1
"A2MP1",0.705783730681714
"URB1-AS1",0.732164038953822
"AC092112.1",0.791711729126214
"ZNF432",0.562824571105918
"AC137767.1",0.65471956506015
"AP001453.1",0.763654387812427
"LINC01152",1
"LINC00944",0.711044284520955
"AC007637.1",1
"AP000763.2",0.22870816557265
"LINC02571",0.915960673250332
"ATF4P4",0.519844669818569
"AC055720.2",0.546815572057554
"AP003721.1",1
"AC005255.1",0.62052882033287
"MTRNR2L3",0.585171285693049
"ZNF10",0.906494892580807
"ZNF486",0.701968674228988
"AC022509.2",0.481993476842612
"SMIM3",1
"SUPT16HP1",0.553449527721727
"USP30-AS1",1
"HMBS",1
"CACNA1C-AS2",0.546280878820876
"TAS2R64P",0.523788064588256
"AC048382.1",0.366398843669015
"AP006289.1",0.670388992581099
"AC112694.1",0.498690449216897
"ZNF225",0.577584472205387
"AC138466.1",0.635115823614747
"RPL41P2",1
"ABCC6P1",0.830181935949488
"HSPA8P5",0.877354990299781
"AL132708.1",0.872853129492214
"AC009509.1",0.46968156748697
"TRAV8-5",0.362168983006213
"RPL41P5",0.688434163039858
"ASIC5",0.974642120117676
"AC006206.2",0.644294590997294
"AC010175.1",0.823217470444433
"AC005840.2",0.48515295979813
"TAS2R31",0.390958699175796
"AP003559.1",0.810993080458355
"SALL3",1
"YWHABP2",0.478463283077172
"MRGPRF-AS1",1
"POLG2",0.848491978375699
"SMIM10L1",0.85888078840217
"AC007406.3",0.316011581531068
"AC156455.1",0.202637678470361
"AC092745.2",0.423322572724851
"TRAV1-2",0.554688729453727
"OR13A1",0.729922225940596
"LINC02361",0.624711605529265
"AP003108.2",0.403257987820216
"AC010186.2",0.891310226751555
"AC026358.1",0.275835118096042
"CYP2B7P",1
"AP002414.2",0.376027862779273
"MTRNR2L1",0.345663513090239
"AC092747.2",0.327769399629517
"ZBTB11-AS1",0.603464354856078
"AP005019.1",0.916836262764622
"RERG-IT1",0.360372739348295
"CLEC12B",0.300985981205921
"AC112777.1",1
"KLRA1P",0.561577627192858
"AC141557.1",0.399804076934601
"AC025423.3",0.841297141682465
"ZNF350",0.721140356821905
"AP001160.1",0.669685181686131
"AC026369.2",0.333530775118692
"BTG1P1",0.240248398846282
"AC145422.1",0.181125318090313
"AP002784.2",1
"PLBD1-AS1",0.547823828147466
"AP002840.1",1
"STH",0.666927256693458
"ZNF253",0.601912514313462
"AC022613.1",1
"C17orf100",0.47889838695158
"CAPNS2",0.677716735437444
"TCP1P3",0.17649916703917
"AC005842.1",0.598146040782437
"SLC5A8",0.956704147289099
"AC022509.3",0.981137310269461
"AC018410.2",0.270286821566789
"AC005840.3",0.332423724342678
"AP000851.1",0.40289848514097
"AP001453.2",1
"AC026369.3",0.535707953885162
"AC069503.2",0.876168950303881
"AC131009.2",1
"AC018653.3",0.540885003857675
"SNRPEP2",1
"AC053513.1",0.803885628974806
"AC135782.1",1
"AC084816.1",0.726825927644676
"AP000438.1",0.276660900241377
"GPR142",0.836020889483259
"HP",0.770412351258554
"AC010186.3",0.806022672500727
"AP002761.3",0.84340515338073
"AC008011.2",0.495429690543415
"AP003721.4",0.58172414213418
"AP001363.2",0.564138419528515
"AC091078.1",0.360759820946126
"MIR200CHG",1
"AP001453.4",1
"KIAA1147",0.380881990092998
"LSM14A",0.763685800290257
"NHLRC4",0.755632709004034
"LINC02450",0.872310541628973
"RRN3P3",0.52700637028401
"CLLU1",0.375852553400744
"ODC1-DT",1
"PGAM1P5",0.32095907332462
"AC084033.1",0.825606914465388
"TMPO-AS1",1
"AC009318.1",0.547769650307938
"AC103702.1",0.654635041238875
"AC090709.1",0.917754458510992
"AC126178.1",0.379257500873266
"AC112229.3",0.804509746666158
"GATC",0.754484408483724
"LNCOG",1
"AC007569.1",0.754994330336288
"AC079907.1",0.680957592729296
"LINC01619",0.850623417763311
"AC020612.1",0.353190760119043
"PHBP19",0.45973273994396
"AC124947.1",1
"AC012150.1",0.442995907026157
"AC008014.1",0.656394404272775
"ZNF271P",0.288481479781166
"AL928654.2",0.609675352624803
"KIRREL3-AS1",0.597533697313033
"AL139020.2",0.519827150452188
"AC127164.1",0.342709426870184
"AC012464.1",0.782424307104099
"AL132780.1",0.291350978340053
"AC008147.2",0.906931974715057
"AC073896.2",0.595297423135273
"AL162311.2",0.142518792150704
"ZBED6",0.329086731079815
"AC138123.1",0.499546177036695
"AC012555.1",1
"MGAM",0.749743480238208
"AC068888.1",0.257783626866432
"AL928654.3",0.752070303104875
"AC048341.1",1
"FNTB",0.782378797969212
"AC079601.2",0.41520396928493
"AC023509.1",0.680638597019447
"AC023055.1",1
"AC126177.3",0.278451003933652
"AC004241.1",0.792926312141336
"AC073525.1",0.485066485122584
"AC068305.2",0.502245956036889
"ZNF878",0.794178026855428
"AC125611.1",0.67383346843221
"AC068888.2",0.254419770147946
"LINC02354",0.596322255366791
"AC010203.1",0.249780621568503
"AC121761.1",0.497552285656546
"AC073487.1",0.315907266450697
"AC084824.1",0.804935210376004
"AC124947.2",1
"NPIPB1P",0.243574686563889
"AL157935.2",0.533879608127429
"AC107032.2",0.223057021383741
"AC023794.5",0.580230815365822
"OR7E47P",1
"AC063948.1",1
"AC023509.2",0.354263505058366
"HLX-AS1",1
"LINC02298",0.317055708520178
"PPP1R12A-AS1",1
"HSPD1P4",0.415578764009868
"AC025154.2",0.316671997829054
"ZNF625",0.678397876897157
"GALNT4",0.408107004582764
"LINC02356",0.947886014006608
"SCAT2",1
"OVCH1-AS1",0.441309316167841
"AC027288.2",0.503759342786027
"AC073611.2",0.709855280284005
"LINC01481",0.517191978005123
"PSMA3-AS1",0.590221562305199
"AC004024.1",0.22413983399898
"AC079310.1",0.168263146021821
"AC124312.2",0.843050807614471
"AC125603.1",0.748070000990119
"AC117498.2",1
"KRT7-AS",0.741299517577796
"AC025265.1",0.428224923735802
"LINC02463",0.789772038459689
"AC010203.2",0.864834018801407
"GIHCG",0.356955767720719
"LBX2-AS1",1
"INAFM1",0.891949598219669
"CPNE8-AS1",0.399591766555593
"CNPY2",1
"AC073896.3",0.327862946317795
"MGAM2",0.839315198112347
"AC091516.1",0.234777356178376
"OR5BK1P",0.408817986108607
"ST13P3",0.897339052529413
"EIF4A1P4",0.667527488090143
"FNBP1P1",0.480979004434881
"AC089984.2",0.278559262896582
"AC073573.1",0.985449308111322
"AC025159.1",0.908733900984486
"AC026765.2",0.365954674457537
"C1GALT1P1",0.583680394684008
"AC121757.1",0.839743591839638
"AL136418.1",0.8641786758105
"OTOAP1",0.416507011116723
"LINC02588",0.689739337475799
"HNRNPA3P10",0.847986089030796
"CASC18",0.277701551583047
"AL139023.1",0.789555258015451
"AC125603.2",0.743185720499827
"AC027288.3",0.622036300624555
"AC093012.1",0.493448665440936
"AC004486.1",0.848570184866725
"EEF1A1P17",0.502787911309315
"DDN-AS1",0.84285027773303
"AC025165.3",0.730190818985569
"CUX1",0.79687141627721
"LINC02416",1
"AC011611.5",0.669825150348742
"TEN1",0.586333288278831
"P2RX5-TAX1BP3",0.566375466878212
"AC126177.5",0.485994585240929
"AC125611.2",1
"NOP56P3",0.524917332098609
"AC020612.3",0.26215789138051
"LINC02306",0.610631744135589
"AC078864.1",0.873527764451853
"AC016705.1",1
"AC011603.2",0.455975005826387
"AC012157.1",0.753882032055655
"AC073569.2",0.485227816689039
"AC025575.2",0.60981921272469
"AC009779.2",0.383331965988182
"BCDIN3D-AS1",0.367364852597523
"AC126177.6",0.482623423893266
"AC078923.1",0.42226180430041
"AL391832.3",0.795703968058528
"AC078820.1",0.396690566632955
"AC005841.1",0.957717467690962
"ATXN2-AS",0.855070500970445
"AC025035.1",0.927488210889744
"AC010173.1",0.768893643402045
"MAP1LC3B2",0.531875178871506
"PPIAP45",0.966656691471569
"AC106782.1",0.321165972190103
"AC007622.2",0.606723824098763
"AC069228.1",0.734459783272009
"AC025569.1",1
"LINC02412",0.546235829468165
